Dbase,Accession Number,Name,Taxon,Species,Sex,Maturity,Date Admitted,Date_Admit,AdmitYr,AdmitMo, Rescue Location,Suburb,Jurisdiction,Cause of Affliction, Categories,Anatomical,Aetiological,Updated Anatomical, Updated Aetiological,Status,Status Date,Status Date2,StatusYr,StatusMo,,,,
new data,67142,Albert,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-09-10,10/9/2016,2016,Sep,Exit 234 Warana Beach,WARANA,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,Trauma - multi-organ,Trauma - multi-organ: Trauma - other,,,Unassisted Death,2016-09-10,10/9/2016,2016,Sep,,,,
new data,67130,Barbosa,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-09-08,8/9/2016,2016,Sep,Peregian Beach,PEREGIAN BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Other,Musculoskeletal,Musculoskeletal: Emaciation/exhaustion,,,Unassisted Death,2016-09-20,20/9/2016,2016,Sep,,,,
new data,67129,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-09-08,8/9/2016,2016,Sep,Kawana Beach,KAWANA,Sunshine Coast Regional Council,Overt signs of disease,Infection/Disease,Haematopoietic,Haematopoietic: Septicaemia,,,DOA,2016-09-08,8/9/2016,2016,Sep,,,,
new data,67128,,Reptile - Snake - Marine,Yellow-bellied Sea Snake,Unknown,Adult,2016-09-08,8/9/2016,2016,Sep,Peregian Beach,PEREGIAN BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),NAD,NAD,NAD: NAD,,,Wildlife Released,2016-09-15,15/9/2016,2016,Sep,,,,
new data,67040,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-09-07,7/9/2016,2016,Sep,Warragah Parade  200m south of beach access 91 near tower,YAROOMBA,Sunshine Coast Regional Council,Overt signs of disease,Infection/Disease,Metabolic/nutritional  Haematopoietic,Metabolic/nutritional: Emaciation/exhaustion  Haematopoietic: Septicaemia,,,Euthanised,2016-09-07,7/9/2016,2016,Sep,,,,
new data,66784,Legs,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-08-25,25/8/2016,2016,Aug,Mooloolaba Beach - in front of the caravan park north,MOOLOOLAHBA,Sunshine Coast Regional Council,Beach stranding (not floater),NAD,NAD,NAD: NAD,,,Unassisted Death,2016-08-26,26/8/2016,2016,Aug,,,,
new data,66627,,Reptile - Snake - Marine,Horned Sea Snake,Male,Adult,2016-08-12,12/8/2016,2016,Aug,Beach Access 32,SUNSHINE BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,Skin/feathers/scales,Skin/feathers/scales: Parasitic - external parasites,,,Unassisted Death,2016-08-12,12/8/2016,2016,Aug,,,,
new data,66584,Kalamata,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-08-03,3/8/2016,2016,Aug,Access 67 Peregian Beach,PEREGIAN BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),NAD,NAD,NAD: NAD,,,Wildlife Released,2016-08-03,3/8/2016,2016,Aug,,,,
new data,66435,Samson,Reptile - Snake - Marine,Olive-Headed Sea Snake,Unknown,Adult,2016-07-18,18/7/2016,2016,Jul,entrance 71 Coolum Beach,COOLUM BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,GIT,GIT: Bacterial - other,,,Wildlife Released,2016-07-28,28/7/2016,2016,Jul,,,,
new data,65798,Soup,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2016-06-16,16/6/2016,2016,Jun,Access 116-117 Marcoola Beach,MARCOOLA BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,GIT,GIT: Other,,,Wildlife Released,2016-07-07,7/7/2016,2016,Jul,,,,
new data,63142,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-12-16,16/12/2015,2015,Dec,Twin Waters Beach  near lifeguard station,TWIN WATERS,Sunshine Coast Regional Council,Beach stranding (not floater),Other,GIT,GIT: Floater,,,Euthanised,2015-12-16,16/12/2015,2015,Dec,,,,
new data,62549,,Reptile - Snake - Marine,Dubois Sea Snake,Unknown,Adult,2015-11-16,16/11/2015,2015,Nov,Beach access 241,BOKARINA,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,Musculoskeletal,Musculoskeletal: Trauma - other,,,Unassisted Death,2015-11-16,16/11/2015,2015,Nov,,,,
new data,62369,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-10-30,30/10/2015,2015,Oct,between beach access 243 - 244,BOKARINA,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,GIT,GIT: Dental/periodontal disease/injury,,,Euthanised,2015-10-30,30/10/2015,2015,Oct,,,,
new data,62192,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Juvenile,2015-10-22,22/10/2015,2015,Oct,Mooloolaba Beach,MOOLOOLAHBA,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,CNS/neurological,CNS/neurological: Neurological - trauma,,,Euthanised,2015-10-22,22/10/2015,2015,Oct,,,,
new data,62048,,Reptile - Snake - Marine,Olive-Headed Sea Snake,Male,Adult,2015-10-10,10/10/2015,2015,Oct,Coolum Beach,COOLUM,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,Skin/feathers/scales,Skin/feathers/scales: Parasitic - external parasites,,,Wildlife Released,2015-10-11,11/10/2015,2015,Oct,,,,
new data,61752,,Reptile - Snake - Marine,Olive-Headed Sea Snake,Unknown,Juvenile,2015-10-01,1/10/2015,2015,Oct,beach access 190,MOOLOOLAHBA,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,CNS/neurological  GIT,CNS/neurological: Neurological - trauma  GIT: Soft tissue injury,,,Euthanised,2015-10-01,1/10/2015,2015,Oct,,,,
new data,61545,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-09-28,28/9/2015,2015,Sep,Sunshine Beach at Lifeguard Tower,SUNSHINE BEACH,Sunshine Coast Regional Council,Overt signs of disease,Infection/Disease,GIT  Metabolic/nutritional,Metabolic/nutritional: Emaciation/exhaustion,,,Euthanised,2015-09-28,28/9/2015,2015,Sep,,,,
new data,61522,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-09-23,23/9/2015,2015,Sep,Mooloolaba Beach,MOOLOOLAHBA,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,Musculoskeletal,Musculoskeletal: Emaciation/exhaustion  Musculoskeletal: Floater,,,Euthanised,2015-09-23,23/9/2015,2015,Sep,,,,
new data,61418,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-09-12,12/9/2015,2015,Sep,near beach access 36  Sunrise Beach,SUNRISE BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,Metabolic/nutritional,Metabolic/nutritional: Emaciation/exhaustion,,,DOA,2015-09-12,12/9/2015,2015,Sep,,,,
new data,61211,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-09-02,2/9/2015,2015,Sep,Northshore Road (Northshore Beach),TWIN WATERS,Sunshine Coast Regional Council,Other   Overt signs of disease,Trauma  Infection/Disease,GIT  Musculoskeletal,Musculoskeletal: Fracture - spine  GIT: Gastro-intestinal trauma,,,Euthanised,2015-09-02,2/9/2015,2015,Sep,,,,
new data,60220,,Reptile - Snake - Marine,Olive-Headed Sea Snake,Male,Juvenile,2015-08-29,29/8/2015,2015,Aug,In front of surf club ,MARCOOLA BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),NAD,NAD,NAD: NAD,,,Wildlife Released,2015-08-29,29/8/2015,2015,Aug,,,,
new data,60623,Basil,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-07-23,23/7/2015,2015,Jul,Peregian Esplanade  Beach access 52,PEREGIAN BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Infection/Disease,Haematopoietic,Haematopoietic: Cardiac disorder,,,Unassisted Death,2015-07-27,27/7/2015,2015,Jul,,,,
new data,60444,,Reptile - Snake - Marine,Elegant Sea Snake,Unknown,Adult,2015-07-12,12/7/2015,2015,Jul,Peregian Beach  in front of Surf Club,PEREGIAN BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,Musculoskeletal,Musculoskeletal: Soft tissue injury,,,Unassisted Death,2015-07-12,12/7/2015,2015,Jul,,,,
new data,60439,Freckles,Reptile - Snake - Marine,Yellow-bellied Sea Snake,Unknown,Adult,2015-07-10,10/7/2015,2015,Jul,Beach access 60  Piper Street,PEREGIAN BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),NAD,NAD,NAD: NAD,,,Wildlife Released,2015-07-10,10/7/2015,2015,Jul,,,,
new data,60281,Snickers,Reptile - Snake - Marine,Yellow-bellied Sea Snake,Unknown,Adult,2015-06-09,9/6/2015,2015,Jun,Beach access 93  Mt Coolum,MT COOLUM,Sunshine Coast Regional Council,Beach stranding (not floater),NAD,NAD,NAD: NAD,,,Wildlife Released,2015-06-09,9/6/2015,2015,Jun,,,,
new data,60031,,Reptile - Snake - Marine,Small-Headed Sea Snake,Unknown,Adult,2015-05-25,25/5/2015,2015,May,Beach access 192 Mooloolaba beach,MOOLOOLAHBA,Sunshine Coast Regional Council,Overt signs of disease,Infection/Disease,Musculoskeletal,Musculoskeletal: Soft tissue injury,,,Wildlife Released,2015-05-26,26/5/2015,2015,May,,,,
new data,58036,,Reptile - Snake - Marine,Ornate Sea Snake,Unknown,Adult,2015-01-14,14/1/2015,2015,Jan,Beach Access 235  Oceanic Dve,WARANA,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,Musculoskeletal  Ocular,Ocular: Eye injury  Musculoskeletal: Fracture - jaw  Musculoskeletal: Fracture - skull,,,Euthanised,2015-01-14,14/1/2015,2015,Jan,,,,
new data,58014,,Reptile - Snake - Marine,Elegant Sea Snake,Male,Adult,2015-01-09,9/1/2015,2015,Jan,Cockatoo Creek - south Currumundi Lake,DICKY BEACH,Sunshine Coast Regional Council,Beach stranding (not floater),Trauma,Musculoskeletal,Musculoskeletal: Fracture - spine,,,Euthanised,2015-01-09,9/1/2015,2015,Jan,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
